90,92993	87,54151
90,28601	95,47327
2,42680	65,94663
0,32112	30,69458
56,28306	23,06278
58,58325	5,29548
60,29772	93,75730
86,55876	59,36065
74,14103	86,30991
84,77029	35,54317
46,55755	47,23452
51,48236	48,26367
99,87680	1,07355
3,46474	36,79476
68,81718	81,45220
4,28530	84,58245
60,82236	46,33992
4,92073	65,37891
68,54847	75,25172
53,91449	33,10850
31,62437	79,03189
39,87828	6,86178
14,43601	13,89817
87,82418	15,00978
39,43987	80,58420
42,63161	53,15354
91,38945	6,70356
37,89399	79,47150
86,86266	55,86860
66,45711	17,99998
85,60670	80,63271
40,15192	65,47986
5,47115	37,98443
50,54152	0,62473
91,07886	15,90747
19,94290	76,01418
77,88798	77,43032
62,55101	32,28772
87,92746	14,62481
59,18353	11,91314
91,24244	19,17262
85,98172	65,52553
67,96450	18,40445
27,34360	37,68063
9,92593	96,12615
46,43247	90,83930
7,86606	16,08172
82,79509	76,49705
80,53134	92,56300
95,94014	90,59570
15,35013	7,46112
76,16918	56,70146
6,86688	55,96485
99,51850	64,90671
98,74911	14,14635
12,36196	57,01032
57,93501	60,83459
93,04098	89,25377
35,36776	53,46240
52,82948	22,73848
96,76707	52,98274
6,60806	88,62191
39,01715	16,48525
64,81264	50,28793
43,00419	27,80436
72,53995	37,90960
52,11534	16,19490
49,13276	62,17002
7,11531	21,06211
62,13508	23,37975
12,74522	96,76729
3,19819	19,82674
59,14263	15,69100
20,33515	24,91766
72,06032	20,02080
0,86290	46,51676
19,86537	93,14044
92,43720	3,86152
62,42913	70,03287
95,77732	57,53168
87,27233	82,76939
61,99355	6,17091
41,70862	41,94246
79,87237	20,00832
36,23391	87,81001
44,04001	15,69920
64,03738	5,95387
53,61711	89,60257
54,26427	91,41559
2,79311	17,33527
52,53940	62,55764
89,69071	96,29039
1,26412	71,30833
87,95700	54,78021
74,32861	29,98411
96,70935	76,56165
6,13489	76,54256
8,78050	92,72475
43,20532	29,90526
14,64868	74,27248
38,15490	44,89912
90,00512	18,19284
0,43474	62,40050
98,60248	57,42160
16,00803	64,42641
78,84448	40,81721
48,99853	86,20194
72,51805	23,11640
42,35573	7,64386
97,13595	76,81235
41,70977	45,23485
59,54917	87,99431
76,84269	91,92333
57,80490	26,41072
48,58218	7,46898
20,66697	86,36519
85,42717	44,56410
89,78249	79,52764
53,84408	7,09618
58,16956	23,34019
28,92624	76,07716
40,51729	9,42058
57,98769	6,05014
65,73099	55,21287
78,66691	90,19426
50,22162	39,10853
85,24454	15,88378
31,63005	94,35814
72,13339	84,11752
16,99311	90,31690
21,87749	46,01991
26,79973	60,91463
46,50152	17,52512
96,95211	49,71374
35,68004	69,39085
34,33779	28,51614
12,95065	53,84865
8,53561	12,20287
52,07351	21,48251
2,11915	36,33780
59,64380	2,33794
35,08831	86,03943
87,19279	73,79874
25,15075	64,72250
96,26660	14,42877
44,89135	69,53365
63,35122	47,76140
89,30941	96,65334
78,01576	12,92921
72,76949	34,10837
57,27521	60,06186
33,10342	12,33763
71,92757	57,54019
32,41725	73,47585
56,49934	15,47955
9,09841	89,16802
53,43718	75,22594
53,58470	3,69976
24,31242	88,18318
51,64817	4,32658
46,05912	8,94991
63,26341	23,90763
98,64518	57,53022
82,57097	62,29718
42,07989	63,29173
55,01337	72,41968
75,29035	89,38035
11,41218	94,55208
67,15304	50,46098
15,57138	38,05948
50,84552	78,93841
11,93354	3,67813
76,68756	65,22328
2,88149	11,41214
25,76955	96,14251
81,47003	49,20830
96,92002	42,25436
94,68826	85,79560
92,94322	99,61298
14,79464	97,42419
48,56124	74,43772
51,83337	42,71074
62,12451	10,17764
49,13193	82,39512
15,90796	95,62153
65,39620	81,53584
95,68941	59,98928
61,96085	50,51935
49,31038	56,35040
81,81909	78,23102
56,04869	58,25058
28,24751	85,83319
13,88585	46,08759
25,15774	82,81839
90,13132	39,56254
68,74849	38,35352
22,36964	40,44337
60,59758	90,40337
1,32518	85,91167
46,02533	2,71943
14,99330	76,92508
68,37660	45,50298
84,26567	38,31180
89,81085	19,39848
74,28116	87,72454
22,25526	64,44658
22,86288	39,11602
58,36791	95,72333
87,65574	43,05844
91,67421	85,61478
76,95781	71,01445
67,48114	69,02434
95,74259	83,57736
11,74033	82,28208
7,99846	83,73338
43,72248	59,12370
89,26518	45,35898
90,18180	97,82889
19,12633	24,45148
83,63093	82,45677
42,42064	6,00119
45,41275	88,08866
10,06383	12,94867
25,44729	25,08623
95,62663	5,33062
94,84818	80,59545
72,19347	27,50328
65,04440	96,87471
25,53036	19,24231
37,60974	85,49798
74,21924	92,55312
72,69359	14,08149
65,17010	90,18612
0,76304	17,90538
13,80097	84,13609
92,30799	82,64884
62,17994	42,81546
43,22699	16,43060
35,55210	94,12600
29,80317	79,44375
87,92834	38,31404
36,49600	67,69681
40,79173	19,27909
62,21591	53,72055
35,48122	45,91616
66,31544	71,57267
39,44131	66,10706
24,22163	96,07019
69,28005	35,13629
24,45119	6,90198
19,45690	87,59208
53,69109	47,12161
14,42575	17,22349
84,69372	82,49324
34,18727	92,75950
2,92713	43,26100
98,45882	89,35627
82,23749	83,13496
33,04879	95,12382
47,22184	21,63447
83,52654	60,09361
40,57619	45,40218
85,90754	91,02362
47,37497	31,69986
51,82767	59,59767
15,05443	23,01984
76,55928	83,86097
47,81414	25,59315
32,22542	63,14386
47,21664	26,54875
65,69805	95,26108
16,95752	24,57525
80,91922	81,43390
49,09363	47,15961
48,76383	29,16768
61,45949	83,82475
54,06598	96,22749
61,56757	99,26081
59,06003	79,88982
70,98006	2,84220
35,24144	44,80815
55,95594	41,74566
91,53129	0,11576
75,11851	53,73163
5,63219	81,79901
72,95511	62,62458
47,59246	69,90951
19,15205	24,62484
69,84910	71,84400
18,08417	36,80792
26,39910	32,70556
90,21999	0,51419
75,25262	91,67018
57,76961	91,80510
12,95027	89,31774
50,59409	28,75942
87,68079	45,04678
85,21148	41,10558
38,41431	65,97736
59,67574	41,53423
11,47030	19,15662
50,17176	70,00733
13,06802	97,41677
91,36053	32,47808
66,66157	35,89546
71,82533	83,65848
57,24011	91,01348
78,41093	9,81904
61,27815	76,61502
78,81445	52,07773
80,64932	63,01090
40,47763	73,23315
21,57128	83,82518
45,64712	11,91910
85,52804	62,83097
77,41016	86,70600
68,12014	68,37104
