72,02902	43,91394
88,87326	64,16893
46,56763	5,69564
50,19971	40,23899
20,18563	63,60530
79,01716	54,49020
10,18237	72,89671
96,87418	40,13296
92,35959	91,27933
92,97596	75,73622
68,20051	54,83937
47,46828	80,70288
0,56738	55,87850
65,50836	57,87325
45,54520	50,12707
94,13499	96,11346
44,48487	95,49535
88,18847	90,76563
17,34992	64,85871
76,39433	0,48079
16,14673	81,32927
54,21295	35,22514
55,51891	96,04900
96,17055	62,14503
36,51233	65,74605
37,12535	23,49515
19,06806	90,12803
19,28573	83,97935
78,97618	37,64336
39,78593	63,62276
5,82444	22,22336
62,23770	66,68850
59,90110	93,32524
74,91483	87,17199
8,06263	66,92775
88,09063	57,04992
1,25219	56,08876
63,53694	4,73114
39,65593	56,25553
60,30616	8,05060
95,40981	2,72597
62,65648	58,66749
27,32052	45,49087
28,34344	2,87293
27,23958	80,14424
58,48945	87,58241
83,53092	32,63101
43,85604	19,68238
33,49762	20,30815
86,58202	41,92010
3,68452	2,12758
31,31387	39,17047
4,64910	86,70602
65,14310	15,18290
55,09370	88,62913
61,87841	21,80586
59,17829	10,54424
52,91911	80,20652
50,38329	81,42803
4,35906	6,74692
45,46813	99,87251
67,93912	44,94821
22,87180	15,31482
52,07908	9,36870
51,32752	29,84312
28,45847	67,24091
46,51435	18,54320
49,47894	19,35767
26,24448	47,30732
2,42898	92,96665
67,98554	13,60864
67,28543	26,32705
46,44324	47,95208
76,82397	7,10226
43,48027	91,54395
0,07458	24,90612
77,82335	9,18019
83,14602	12,09054
97,81079	5,43475
85,05641	76,25651
16,85915	86,93690
40,44588	72,98992
48,37794	53,85809
65,90983	27,96860
14,53737	9,68624
2,18031	93,85589
61,59481	49,94720
50,49564	19,29121
13,41136	27,74010
18,23731	14,80718
34,34095	96,78569
36,27590	23,64760
52,84980	1,14324
48,45661	44,22997
18,02519	14,83417
2,26765	5,39104
22,55812	34,31729
88,97370	65,57303
27,83519	92,09246
91,35923	92,75299
69,45083	90,66698
97,71544	83,18719
4,75197	52,70050
31,81724	93,93698
87,95269	45,35160
30,37545	96,66202
22,90742	64,68121
71,81235	8,31146
48,80705	59,42487
23,19729	18,11301
59,86288	32,52818
25,79197	9,65455
46,46935	83,54637
83,89371	71,87227
72,38712	45,34155
56,52800	3,40401
70,16397	24,46758
77,02995	41,03597
45,31162	76,21509
41,66776	84,86540
28,68253	32,49579
15,19928	50,32156
6,04138	53,57761
98,61623	50,33164
84,00175	93,13882
92,31894	99,68792
22,29940	50,19183
66,57764	38,06704
73,79907	31,13383
20,37457	88,17161
25,68291	60,51392
69,58474	1,10906
27,94400	60,06326
55,94114	92,39227
28,60949	62,11664
9,34360	38,84066
9,04356	35,76113
27,80880	89,18040
27,23121	81,87945
61,72231	39,28667
32,11968	96,71260
2,04143	36,78047
7,89495	12,64849
75,71156	9,08709
43,49688	99,65020
45,79627	54,08272
99,72689	51,06971
98,68531	93,10052
63,97823	83,54968
76,23258	62,33654
40,91950	52,29824
76,78953	10,59089
26,38782	20,22858
5,83768	78,79874
51,29900	22,28703
4,28740	59,95049
62,55772	34,75081
20,49816	76,76974
28,75145	93,35803
20,68879	68,91258
19,83779	3,84020
51,64474	51,47079
12,08563	53,75894
79,49235	92,20656
12,20616	65,50619
28,79864	56,21541
77,91081	26,90866
37,36828	83,60894
36,05877	98,08488
23,84774	98,32818
64,10754	21,03466
37,60989	94,34319
5,75595	51,89841
23,38058	9,26388
37,46953	94,90520
86,68207	74,78153
89,00422	41,73593
90,40635	28,38026
48,09492	10,35977
47,69483	81,40190
47,15143	33,35917
1,78899	64,81751
38,10481	67,34066
99,62999	15,95320
10,47330	82,23586
72,72351	26,93747
97,26737	42,12893
36,14921	48,78184
43,52961	7,70401
4,58274	33,77589
83,10560	74,48783
2,81136	3,27285
80,66805	10,77024
17,46244	47,96064
48,06684	74,41680
96,52757	3,35862
36,75392	68,74527
53,75318	94,54918
41,33218	44,21923
76,08183	11,04829
23,20379	64,91968
64,06679	55,23832
77,84386	36,58702
57,54543	5,93120
24,40121	36,48311
11,84581	52,39945
92,12887	94,40516
93,41339	83,60714
14,57264	48,88995
57,98387	62,39228
19,49677	42,97935
59,29078	74,99690
20,20175	29,87470
11,78514	22,61033
72,18990	30,38991
96,95745	13,48595
58,06011	21,32016
59,59110	21,71115
3,06416	36,67495
87,63879	1,85457
3,93249	32,18146
7,40261	87,48462
74,37836	97,54609
54,31113	55,94743
72,11488	0,66916
98,82550	11,81214
74,27040	13,33973
16,86958	27,03585
10,76332	98,89452
94,66771	77,17016
48,49830	38,90706
48,98657	29,82575
43,17166	38,18001
25,51631	74,13092
40,02428	75,14589
10,48918	28,06456
10,05651	58,23825
53,62216	24,31370
54,01996	7,87750
54,08342	54,70003
92,92721	8,42254
5,42079	48,23959
90,87082	64,77153
30,25353	68,54425
23,61931	54,25192
61,01721	42,54299
14,75809	86,02213
39,16448	74,39589
10,06942	67,41414
11,96309	55,99284
50,39613	29,47842
3,39571	58,57382
33,40962	82,44947
23,65417	78,77695
25,50345	55,93249
60,33440	16,81522
96,45963	28,31857
63,67629	84,50217
1,58550	65,26789
98,05618	76,49134
28,69479	68,05748
82,42792	89,36399
60,60738	79,17194
83,52158	40,09398
77,76795	4,72294
57,34750	17,93824
40,13451	91,11483
56,91624	1,94589
42,66356	36,83113
37,07362	90,04841
34,51953	29,29869
90,96311	15,08814
28,56179	71,49286
46,86617	68,16140
4,71335	3,27981
39,03458	10,29762
28,49115	28,44847
41,61661	29,76500
64,27871	29,96700
20,89291	94,18782
61,84746	93,20557
17,77548	54,18027
34,18418	59,69937
19,88691	78,34592
24,85743	2,48260
20,52527	38,26168
83,95685	48,10652
90,43298	16,45947
33,06495	70,16141
7,52679	80,43852
1,77172	44,45439
99,60881	51,38563
60,91821	86,95215
55,56714	97,55032
61,05609	92,17973
51,68770	99,11620
8,53579	51,97322
21,43739	63,92972
76,18686	62,31658
69,44164	21,59151
50,72975	19,44981
93,36815	87,18567
64,85904	65,51750
31,04139	65,31628
48,36405	68,73393
94,35117	60,14032
59,70347	13,37314
86,38156	67,73070
27,12623	30,84901
23,67492	53,37243
36,73205	24,73280
1,65887	58,28966
53,79049	29,76238
48,00256	37,82080
53,18830	97,72951
6,03172	6,20343
65,05050	21,58864
78,32019	51,90042
12,38175	93,21250
39,18920	91,79277
28,99977	39,92706
94,08356	52,58488
98,08399	0,29026
23,65758	3,41176
44,33790	80,53607
0,89146	14,90785
46,06461	79,68735
10,67256	86,89128
7,38084	83,54816
33,01382	69,33692
45,34526	5,61807
73,44529	99,45646
1,95314	96,42810
37,10265	91,47283
86,74968	51,88003
46,65024	45,07109
92,24047	25,87768
98,41398	83,52738
1,32819	92,87091
35,96327	93,16210
23,68043	11,89018
95,86893	12,03286
56,23440	15,23134
46,47771	7,67743
61,96985	82,15758
97,28200	91,23647
0,63259	60,81725
3,82688	38,43014
25,26663	70,03367
31,08471	26,63253
79,21361	46,70454
66,84090	51,68207
89,66433	4,25621
95,87273	58,08586
55,89759	32,92949
55,56620	1,92020
73,01756	3,63126
94,10466	66,99931
15,30160	33,66778
43,47554	71,77863
27,19632	34,88277
1,28049	36,97859
34,55024	92,55544
87,69697	32,05952
93,84747	16,87055
6,92797	82,44754
43,00740	67,85468
96,08963	98,80606
3,74130	79,37988
88,72491	84,66702
12,50733	98,16794
54,99463	89,38044
24,78157	9,68564
6,08566	99,61041
45,66305	44,40303
66,48909	4,50023
88,75689	45,09434
24,53976	27,14897
54,83029	28,69268
68,97150	88,18603
51,91174	94,66698
7,23102	56,00017
49,30509	15,97159
39,90647	42,57366
69,41517	98,32598
34,86500	23,89198
73,33319	8,91401
4,55706	99,54393
88,80534	56,54926
40,43320	57,39646
62,50921	51,93507
99,53279	76,12329
92,48802	88,85462
70,04191	80,88563
11,14396	64,95898
64,98139	65,60818
44,36714	4,27748
6,17393	9,06272
68,17787	52,65717
64,25257	41,36652
20,68561	92,04519
14,71134	62,52208
